from	to
1634	2262
1634	126792
1634	375790
1634	10631
1634	6382
1634	164656
1634	2719
1634	176
1634	197
1634	51363
1634	55790
1634	27087
1634	83539
1634	55501
608	7188
608	23495
608	115650
608	51237
608	8741
608	10673
608	5450
608	7189
608	7187
55173	60488
55173	65993
55173	10573
55173	5432
55173	6142
55173	64983
55173	6143
55173	51264
55173	51258
55173	29927
55173	51081
55173	6217
55173	64981
55173	51073
55173	64432
55173	55037
55173	26284
55173	92259
55173	116540
55173	65080
55173	64965
55173	11224
55173	28973
55173	29088
55173	51187
55173	6132
55173	4528
55173	11222
55173	6123
55173	6205
55173	64969
55173	28957
55173	6188
55173	740
55173	51373
55173	63875
55173	124995
55173	51023
55173	9553
55173	6228
55173	158234
55173	54948
55173	6203
55173	54148
55173	28998
55173	6137
55173	64978
55173	51642
55173	65003
55173	6138
55173	6169
55173	78988
55173	6124
55173	26589
55173	65008
55173	10240
55173	64963
55173	64951
55173	6210
55173	51649
55173	6181
55173	7284
55173	90480
55173	5339
55173	55272
55173	51065
55173	116541
55173	64976
55173	6182
55173	51263
55173	51318
55173	6201
55173	84545
55173	55052
55173	6187
55173	54998
55173	92399
55173	6227
55173	6122
55173	6166
55173	6157
55173	6144
55173	6176
55173	6218
55173	6189
55173	3921
55173	200916
55173	6146
55173	122704
55173	6231
55173	54543
55173	26275
55173	51253
55173	79590
55173	219927
55173	6136
55173	2058
55173	29074
55173	7818
55173	6232
55173	65005
55173	22984
55173	6125
55173	64975
55173	51116
55173	64928
55173	55168
55173	9533
55173	118487
55173	51021
55173	64960
55173	6191
55173	4736
55173	114987
55173	6135
55173	54534
55173	51154
55173	1964
55173	64949
55173	6194
55173	833
55173	219402
55173	64745
55173	51069
55173	23521
55173	51650
55173	9801
55173	6152
55173	6164
55173	6235
55173	6202
55173	6150
55173	64968
55173	6183
55173	6208
55173	6160
55173	7311
55173	6147
55173	9343
55173	6222
55173	6133
55173	128308
55173	6229
55173	6161
55173	388524
55173	57129
55173	56945
55173	6168
55173	6159
55173	85476
55173	6165
55173	9349
55173	63931
55173	64979
55173	10884
55173	23107
55173	6156
55173	51121
55173	29093
55173	6230
55173	2197
55173	6207
55173	6648
55173	6141
55173	6175
55173	28977
55173	6158
55173	54460
55173	6154
55173	25873
55173	6209
55173	6223
55173	6234
55173	6193
55173	100529239
55173	7178
55173	6204
55173	10412
55173	84311
2896	7132
2896	10641
2896	2023
2896	1509
2896	335
2896	23435
2896	2521
2896	6272
2896	904
2896	25978
2896	3308
2896	2629
2896	91624
2896	4137
2896	6590
2896	1969
2896	7415
2896	54106
2896	3339
2896	7133
2896	8718
2896	5660
2896	54664
2896	7124
2896	203228
90326	57215
90326	3054
90326	55735
90326	317671
9341	112755
9341	9342
9341	10226
9341	10282
9341	6804
9341	10652
9341	9570
9341	9527
9341	662
9341	8773
9341	8723
9341	6616
9341	10228
9341	55014
9341	3134
9341	6857
9341	8766
9341	6845
9341	8775
9341	8673
9341	64091
9341	6811
9341	382
9341	2923
9341	4218
9341	9482
9341	10815
9341	53407
9341	9648
9341	11149
9341	116841
9341	6844
9341	6810
9341	415117
9341	134957
9341	8774
9341	6809
9341	9218
9341	10814
9341	8676
9341	8417
9341	6814
9341	8675
9341	10244
9341	23673
9341	3107
9341	3133
9341	22836
9341	51272
9341	2054
9341	143187
9341	8301
9341	6843
9341	3105
9341	4905
9341	3106
9341	9892
9341	3135
9341	9367
9341	10490
9341	567
9341	9554
9341	8677
9341	83639
9341	63908
10911	7349
10911	2837
10911	257313
10911	1906
10911	90203
5954	6185
5954	196294
5954	54965
5954	7184
5954	811
5954	5034
5954	744
5954	7415
5954	11130
5954	494188
5954	57479
5982	990
5982	4174
5982	5427
5982	328
5982	10535
5982	6119
5982	10635
5982	2178
5982	4292
5982	3280
5982	4436
5982	2956
5982	10038
5982	6117
5982	7014
5982	1643
5982	4193
5982	51455
5982	3364
5982	11073
5982	79728
5982	54962
5982	4173
5982	63922
5982	7515
5982	3978
5982	10714
5982	4175
5982	56852
5982	4171
5982	7320
5982	5423
5982	4683
5982	23649
5982	114799
5982	7157
5982	6749
5982	472
5982	22897
5982	2177
5982	2176
5982	5001
5982	7486
5982	6240
5982	2237
5982	4176
5982	2072
5982	55215
5982	5883
5982	63967
5982	79915
5982	254394
5982	25898
5982	79075
5982	5426
5982	84126
5982	116447
5982	2188
5982	7318
5982	5889
5982	3984
5982	9031
5982	7398
5982	545
5982	641
5982	2073
5982	50485
5982	5557
5982	1763
5982	5893
5982	5980
5982	7415
5982	7516
5982	7150
5982	9156
5982	142
5982	51514
5982	29089
5982	9557
5982	6118
5982	54107
5982	7507
5982	3980
5982	2189
5982	10111
5982	5422
5982	5111
5982	5983
5982	675
5982	1854
5982	5981
5982	5810
5982	5888
5982	2175
5982	2068
5982	5984
5982	144715
5982	983
5982	7534
5982	2187
5982	5932
5982	55120
5982	1111
5982	254528
5982	5424
5982	5985
5982	54921
5982	672
5982	5890
5982	56655
5982	5884
5982	7156
5982	8914
5982	7517
5982	83695
5982	5425
5982	4172
5982	5558
89801	5507
89801	5506
89801	79660
89801	5499
89801	5501
89801	5509
89801	5500
89801	90673
7984	2792
7984	2768
7984	2776
7984	5879
7984	394
7984	387
7984	10672
7984	2782
9603	4094
9603	7975
9603	23764
9603	4097
7092	8646
7092	1277
7092	4015
7092	84171
7092	4016
7092	84695
7092	50509
7092	1278
7092	1281
7092	1294
7092	85301
7092	1301
7092	255631
7092	1289
7092	3339
7092	1302
7092	1290
7092	1280
7092	4017
4826	4232
4826	266812
4826	10904
4826	23089
5010	10099
5010	7082
5010	9069
5010	100506658
5010	137075
5010	27134
5010	5376
23201	54929
23201	1054
23201	11060
23201	8914
84957	9943
84957	27347
84957	7185
5318	7043
5318	1830
5318	1828
5318	1823
5318	1829
5318	57787
5318	100820829
5318	288
5318	1824
5318	2697
5318	79188
5318	1495
5318	1499
5318	147409
5318	1825
5318	11128
5318	1832
5318	3728
5318	29119
5318	64065
5318	5578
5318	6331
54432	84272
54432	81555
54432	285525
54432	90522
54432	115353
54432	25844
54432	84676
54432	26260
54432	286451
54432	114907
54432	7273
54432	4609
90956	51805
90956	84274
3631	5296
3631	9896
3631	5289
3631	54928
3631	8503
3631	200576
3631	5286
3631	3705
3631	3613
3631	64419
3631	3636
3631	51477
3631	8898
3631	8871
3631	22876
3631	5287
3631	3632
3631	4534
3631	4952
3631	56623
3631	5728
3631	3633
3631	9107
3631	22908
3631	3628
3631	8897
3631	3635
3631	3612
3631	8867
3631	51763
3631	8821
3631	5295
3631	5288
6515	3099
6515	9122
6515	1385
6515	4204
6515	3091
6515	3939
6515	144195
6515	9123
55359	51678
55359	197370
2767	623
2767	2798
2767	2784
2767	1432
2767	59345
2767	84634
2767	5997
2767	8997
2767	2693
2767	5335
2767	8698
2767	2864
2767	9002
2767	51764
2767	2791
2767	2792
2767	1131
2767	3357
2767	5330
2767	10681
2767	2775
2767	9368
2767	2769
2767	5290
2767	3358
2767	150
2767	57105
2767	2776
2767	1234
2767	2785
2767	886
2767	382
2767	120892
2767	552
2767	94235
2767	6869
2767	2783
2767	154
2767	2915
2767	1128
2767	147
2767	5566
2767	407
2767	2771
2767	1909
2767	2149
2767	5745
2767	54331
2767	115557
2767	23236
2767	7204
2767	7225
2767	2770
2767	2100
2767	2911
2767	183
2767	553
2767	7432
2767	4893
2767	140
2767	2773
2767	4923
2767	2787
2767	55970
2767	186
2767	6714
2767	5998
2767	2790
2767	1903
2767	9630
2767	1910
2767	5332
2767	1906
2767	146
2767	1964
2767	148
2767	2788
2767	1133
2767	2786
2767	10287
2767	5599
2767	152
2767	7852
2767	6915
2767	23566
2767	5999
2767	1129
2767	10672
2767	409
2767	2099
2767	3265
2767	5578
2767	185
2767	846
2767	2793
2767	5295
2767	7201
2767	8490
2767	3356
2767	6003
2767	9170
2767	5331
2767	624
2767	353299
2767	9294
2767	2781
2767	151
2767	2782
2767	5336
84699	6874
84699	466
84699	1387
84699	2033
84699	1386
84699	10891
84699	6875
84699	2932
84699	64764
84699	468
84699	10488
84699	8720
84699	3064
84699	9586
84699	337
84699	148327
84699	200186
84699	1388
84699	51360
84699	63924
84699	5465
84699	1385
84699	116519
84699	344
84699	26291
84699	90993
51564	23409
51564	23411
51564	6907
51564	2648
51564	1958
51564	6615
51564	7533
51564	22933
51564	1912
51564	23186
51564	1387
51564	2033
51564	8726
51564	8850
51564	1386
51564	7531
51564	2122
51564	5371
51564	9611
51564	7157
51564	57332
51564	8535
51564	1956
51564	4851
51564	9219
51564	4319
51564	5468
51564	9794
51564	3015
51564	8841
51564	94239
51564	84733
51564	23512
51564	2146
51564	51547
51564	8338
51564	5587
51564	9112
51564	51548
51564	10524
51564	4208
51564	1499
51564	3516
51564	4205
51564	7329
51564	1108
51564	405
51564	7101
51564	8349
51564	723790
51564	3725
51564	860
51564	7529
51564	5928
51564	3065
51564	367
51564	50943
51564	2308
51564	5931
51564	1107
51564	10971
51564	23410
51564	7341
51564	23028
51564	57504
51564	9612
51564	23466
51564	2099
51564	79718
51564	53615
51564	3066
51564	63035
51564	3091
51564	10370
51564	23408
60488	65993
60488	10573
60488	64983
60488	51264
60488	51258
60488	51081
60488	64981
60488	51073
60488	64432
60488	55037
60488	26284
60488	92259
60488	116540
60488	65080
60488	64965
60488	28973
60488	29088
60488	10128
60488	4528
60488	11222
60488	64969
60488	28957
60488	740
60488	51373
60488	63875
60488	124995
60488	51023
60488	9553
60488	54948
60488	54148
60488	28998
60488	64978
60488	51642
60488	65003
60488	78988
60488	26589
60488	10240
60488	64963
60488	64951
60488	51649
60488	90480
60488	116541
60488	64976
60488	6182
60488	51263
60488	51318
60488	84545
60488	55052
60488	54998
60488	92399
60488	122704
60488	26275
60488	51253
60488	79590
60488	219927
60488	29074
60488	7818
60488	65005
60488	64975
60488	51116
60488	64928
60488	55168
60488	118487
60488	51021
60488	64960
60488	54534
60488	64949
60488	219402
60488	51069
60488	51650
60488	9801
60488	6150
60488	64968
60488	6183
60488	6222
60488	128308
60488	57129
60488	56945
60488	85476
60488	9349
60488	63931
60488	64979
60488	10884
60488	23107
60488	29093
60488	28977
60488	54460
60488	6193
60488	84311
10513	351
10513	23588
10513	8493
10513	367
79763	126123
79763	51181
79763	255043
79763	22870
79763	51071
933	6480
933	973
933	952
933	2864
933	51083
933	1173
933	2587
933	613
933	924
933	55024
933	951
933	2865
933	8811
933	921
933	493
933	1380
933	914
933	6850
933	79400
933	284266
933	2885
933	974
933	971
933	604
933	5777
933	6464
933	5788
933	4311
933	4067
933	100423062
933	930
933	3684
933	2867
933	2866
3784	3769
3784	3759
3784	3741
3784	109
3784	3757
3784	6558
3784	3783
3784	9132
3784	775
3784	3756
3784	805
3784	54901
3784	23704
3784	9992
3784	808
3784	115
3784	3761
3784	5566
3784	10008
3784	7262
3784	3752
3784	27133
3784	90134
3784	3751
3784	3753
3784	56479
3784	3767
3784	10142
3784	801
3784	287
3784	3785
3784	8645
3784	9722
3784	6934
3784	5567
3784	5568
3784	8514
3784	5002
3784	3786
3784	3770
3784	23327
3784	6331
3784	7881
3784	30819
3784	3737
3784	5003
3784	2197
3784	100134444
3784	81033
3784	3768
29850	5330
29850	8989
29850	56302
29850	9033
29850	255022
29850	10078
29850	80835
29850	51393
29850	83756
29850	55503
29850	3710
29850	80834
29850	7222
29850	346562
29850	7220
29850	7442
29850	342372
28951	57154
28951	8945
28951	1050
28951	26150
55593	64135
55593	7157
55593	6233
55593	90268
55593	7314
55593	7706
55593	84282
55593	23586
55593	7311
55593	1540
55593	57506
55593	51366
55593	7316
55593	55611
55593	7187
55593	9141
27238	84811
27238	4236
27238	9785
27238	10569
27238	8241
27238	9128
27238	158584
27238	8449
27238	10594
9716	55696
9716	10291
9716	6634
9716	84844
9716	8175
9716	2483
9716	27339
9716	51639
9716	25949
9716	6629
9716	6627
9716	84811
9716	9360
9716	23398
9716	22938
9716	1659
9716	8178
9716	55702
9716	26017
9716	9410
9716	22794
9716	55100
9716	6636
9716	9785
9716	9775
9716	10262
9716	163859
9716	6637
9716	5433
9716	57461
9716	143884
9716	79753
9716	10915
9716	10569
9716	6632
9716	23524
9716	1642
9716	23450
9716	9416
9716	246243
9716	23020
9716	10992
9716	55110
9716	10250
9716	10078
9716	79446
9716	23451
9716	1665
9716	51634
9716	6633
9716	56949
9716	91603
9716	83443
9716	256536
9716	51362
9716	10286
9716	79576
9716	7737
9716	4116
9716	988
9716	10450
9716	10946
9716	51645
9716	8449
9716	51340
9716	10283
9716	2068
9716	8896
9716	57703
9716	9343
9716	6635
9716	84292
9716	100534599
9716	6628
9716	58509
9716	79706
9716	5356
9716	25766
9716	10594
9716	9939
9716	51503
9716	54883
9716	5434
55808	1917
55808	374378
55808	26290
55808	11227
55808	51809
55808	2589
55808	55568
55808	29071
55808	83733
55808	256435
55808	117248
55808	2590
55808	79695
55808	2591
55808	114805
55808	6483
55808	50614
55808	7018
55808	56913
55808	2650
55808	63917
55808	442117
55808	6482
55808	8693
55808	11226
55808	192134
29995	7145
29995	1746
29995	2627
5704	990
5704	5711
5704	5714
5704	8664
5704	5684
5704	4792
5704	5721
5704	5716
5704	5713
5704	6142
5704	5683
5704	6198
5704	4790
5704	595
5704	2735
5704	6206
5704	51053
5704	7337
5704	4953
5704	80212
5704	54454
5704	4738
5704	10574
5704	5695
5704	11224
5704	5700
5704	9627
5704	5687
5704	9097
5704	5717
5704	5597
5704	5689
5704	6132
5704	5709
5704	6647
5704	5694
5704	6205
5704	5686
5704	6233
5704	6188
5704	5692
5704	10197
5704	1973
5704	134510
5704	6469
5704	161742
5704	993
5704	2194
5704	7314
5704	1938
5704	91409
5704	5707
5704	5708
5704	5705
5704	143471
5704	80227
5704	26986
5704	3184
5704	51686
5704	5062
5704	6210
5704	9491
5704	6201
5704	6129
5704	144165
5704	399473
5704	6122
5704	6144
5704	5718
5704	200734
5704	6231
5704	5887
5704	4763
5704	5699
5704	7415
5704	5693
5704	79577
5704	51377
5704	6232
5704	5710
5704	79184
5704	51684
5704	6125
5704	5688
5704	860
5704	4998
5704	5728
5704	5690
5704	6191
5704	4736
5704	6135
5704	5698
5704	5696
5704	4855
5704	29979
5704	10537
5704	7161
5704	6194
5704	5720
5704	23521
5704	338699
5704	56061
5704	2737
5704	864
5704	23198
5704	5970
5704	6208
5704	122706
5704	10213
5704	7311
5704	6147
5704	2736
5704	5701
5704	6222
5704	5719
5704	6139
5704	6133
5704	5706
5704	6134
5704	6229
5704	5682
5704	1981
5704	9861
5704	114803
5704	9349
5704	23194
5704	1977
5704	6230
5704	6207
5704	5715
5704	57655
5704	7316
5704	6175
5704	8650
5704	4947
5704	5886
5704	6223
5704	84954
5704	6193
5704	4946
5704	11047
5704	83737
5704	5702
5704	6204
5704	9020
5704	5691
84254	8536
84254	805
84254	814
84254	808
84254	10645
84254	5562
84254	801
84254	8874
84254	816
9744	5338
9744	55608
9744	382
9744	6517
9744	5337
9744	84236
9744	3688
9744	51454
9744	157567
9744	1213
51009	27248
51009	7844
51009	29927
51009	821
51009	9695
51009	79139
51009	23197
51009	23190
51009	10299
51009	267
51009	6469
51009	11236
51009	10956
51009	3309
51009	5034
51009	55666
51009	6400
51009	7327
51009	7415
51009	51290
51009	55741
51009	6048
51009	84447
51009	550
51009	80343
51009	337867
51009	91319
51009	5265
51009	51465
51009	7993
50508	1535
50508	50507
50508	90527
50508	653361
50508	405753
50508	10811
50508	5879
50508	4688
50508	4689
50508	124056
23030	23135
23030	6233
23030	472
23030	4613
23030	8085
23030	7314
23030	1051
23030	165918
23030	8338
23030	10524
23030	1499
23030	7329
23030	8349
23030	9682
23030	9025
23030	84678
23030	7403
23030	80853
23030	221037
23030	23028
23030	55818
23030	7311
23030	6597
23030	9757
23030	2099
23030	22992
23030	7316
3385	3383
3385	3700
3385	30835
3385	10332
3385	3683
3385	4478
3385	7430
3385	3681
3385	3689
3385	3384
83992	5516
83992	57464
83992	6801
83992	55917
83992	908
83992	22948
83992	10694
83992	7203
83992	10576
83992	5519
83992	25843
83992	6950
83992	5518
83992	10494
83992	3751
83992	29966
83992	54097
83992	85369
83992	8428
83992	2017
83992	2813
83992	29888
83992	11235
83992	5515
83992	51503
51412	8089
51412	6599
51412	26122
51412	6604
51412	10847
51412	80314
51412	6598
51412	51742
51412	6595
51412	6601
51412	5925
51412	1487
51412	9437
51412	3015
51412	55689
51412	2186
51412	94239
51412	8815
51412	8607
51412	8289
51412	6605
51412	10933
51412	26039
51412	196528
51412	93973
51412	10524
51412	55274
51412	57492
51412	6944
51412	5926
51412	8193
51412	60
51412	8295
51412	54617
51412	55257
51412	55929
51412	64769
51412	9274
51412	57634
51412	29117
51412	55193
51412	6602
51412	6603
51412	6597
51412	86
51412	84148
51412	6760
51412	114803
51412	65980
51412	5977
51412	605
51412	71
51412	10856
51412	8110
3835	4174
3835	6790
3835	11151
3835	4150
3835	10423
3835	23397
3835	64151
3835	891
3835	10024
3835	3832
3835	10403
3835	55723
3835	3933
3835	4171
3835	1062
3835	83540
3835	890
3835	113130
3835	701
3835	9133
3835	4085
3835	5347
3835	22974
3835	332
3835	699
3835	253982
3835	9212
3835	10615
3835	9735
3835	347
3835	11065
3835	4751
3835	259266
3835	9585
3835	11004
3835	991
3835	55143
3835	24137
3835	9055
3835	3619
3835	10112
3835	983
3835	285643
3835	55743
3835	3833
3835	29127
3835	7153
3835	55872
3835	9793
3835	29991
3835	83461
3835	112476
3835	146909
3835	26470
3835	29989
634	3958
634	7097
634	3678
634	84868
634	30835
634	5781
634	1499
634	2335
634	2316
634	6714
634	3688
634	6464
634	3690
634	26073
64848	1477
64848	57696
64848	54555
64848	54464
64848	64434
64848	23091
64848	51585
64848	56339
64848	53981
64848	11051
64848	81844
64848	57647
64848	1662
64848	1479
64848	11011
64848	81608
64848	3181
64848	9589
64848	64783
64848	988
64848	9790
64848	9875
64848	57721
64848	54890
64848	9874
64848	79068
64848	29102
64848	10978
64848	23405
64848	3183
64848	29890
64848	55661
64848	29894
54929	1054
54929	57513
54929	284439
7132	10454
7132	11035
7132	4792
7132	7076
7132	55512
7132	4790
7132	4055
7132	8743
7132	8744
7132	7186
7132	26133
7132	6610
7132	27429
7132	153090
7132	8737
7132	9099
7132	7188
7132	3553
7132	330
7132	8491
7132	6774
7132	7375
7132	6233
7132	1956
7132	843
7132	9530
7132	5468
7132	5871
7132	5584
7132	51752
7132	8772
7132	3308
7132	8841
7132	7314
7132	3576
7132	6868
7132	8567
7132	836
7132	8837
7132	835
7132	55072
7132	10318
7132	637
7132	79155
7132	117584
7132	51330
7132	29110
7132	55367
7132	857
7132	6609
7132	8717
7132	3716
7132	9448
7132	5606
7132	8764
7132	355
7132	10616
7132	841
7132	4217
7132	25999
7132	6772
7132	4215
7132	23118
7132	356
7132	27005
7132	2045
7132	840
7132	6885
7132	3654
7132	1147
7132	959
7132	331
7132	958
7132	27035
7132	6714
7132	7185
7132	7295
7132	1616
7132	6850
7132	7133
7132	55312
7132	5590
7132	257397
7132	7293
7132	3717
7132	8878
7132	7341
7132	2885
7132	10010
7132	8887
7132	5609
7132	81858
7132	8600
7132	4214
7132	5970
7132	3569
7132	3554
7132	925
7132	7311
7132	1540
7132	7124
7132	23043
7132	4615
7132	2081
7132	4049
7132	6416
7132	4050
7132	8439
7132	3586
7132	9825
7132	3551
7132	7189
7132	203447
7132	8738
7132	7316
7132	64112
7132	7187
7132	56957
7132	9641
7132	5608
7132	329
7132	3604
7132	7128
7132	9020
7132	8517
7132	4582
9950	9527
9950	26003
9950	83548
9950	4124
9950	8775
9950	9321
9950	6811
9950	10466
9950	9382
9950	91949
9950	84342
9950	83452
9950	9648
9950	64689
9950	25839
9950	79571
9950	2803
9950	1523
9950	22796
9950	8548
9950	2800
9950	2804
9950	5861
9950	57511
9950	2801
9950	27333
9950	8615
1951	1943
1951	166336
1951	8326
1951	81839
1951	57216
1951	7976
5526	5594
5526	7494
5526	5516
5526	5894
5526	3845
5526	8870
5526	4040
5526	5525
5526	55012
5526	10000
5526	6801
5526	5523
5526	1950
5526	1956
5526	170589
5526	5531
5526	89780
5526	8321
5526	673
5526	369
5526	7471
5526	4041
5526	3643
5526	57718
5526	5519
5526	1857
5526	2535
5526	5518
5526	5520
5526	5499
5526	5522
5526	3932
5526	7479
5526	5501
5526	2534
5526	29966
5526	4893
5526	23401
5526	10023
5526	7529
5526	6714
5526	1855
5526	28227
5526	208
5526	5521
5526	5532
5526	5530
5526	5500
5526	3630
5526	5533
5526	8844
5526	9989
5526	55844
5526	409
5526	3265
5526	408
5526	4140
5526	5515
5526	7478
5526	4067
5526	207
5526	7525
5526	9985
5837	11035
5837	5836
5837	5834
5837	7167
5837	2998
5837	5211
5837	805
5837	2495
5837	6094
5837	178
5837	5224
5837	283209
5837	1128
5837	4296
5837	8061
5837	5257
5837	2997
5837	1351
5837	2027
5837	277
5837	4221
5837	7360
5837	2992
5837	5213
5837	801
5837	5167
5837	280
5837	5236
5837	5255
5837	7536
5837	6520
5837	79026
5837	5256
5837	5214
5837	8908
5837	55276
5837	2286
5837	5239
5837	2011
5837	2821
5837	5169
5837	2632
5837	5260
5837	8972
5837	5261
5837	279
602	4792
602	5971
602	4790
602	5966
602	2534
602	4791
602	3065
602	8544
602	5970
602	1540
9488	5283
9488	128869
9488	9487
9488	51604
9488	5281
9488	79053
9488	8818
9488	80055
9488	8733
9488	23556
9488	5279
9488	93183
9488	54344
9488	10026
9488	29929
9488	8813
9488	55650
9488	84720
9488	5277
9488	10195
9488	54872
9488	51227
9488	65258
9488	284098
